Reservoir,Scenario,GRP
ACL,No Hypoxia,0.022123945
ACL,No Hypoxia,0.022996296
ACL,No Hypoxia,0.023936812
ACL,No Hypoxia,0.022028313
ACL,No Hypoxia,0.022889747
ACL,No Hypoxia,0.025307086
ACL,No Hypoxia,0.021955725
ACL,No Hypoxia,0.022776826
ACL,No Hypoxia,0.026098934
ACL,No Hypoxia,0.016882958
ACL,No Hypoxia,0.021898134
ACL,No Hypoxia,0.022609802
ACL,No Hypoxia,0.026562657
ACL,No Hypoxia,0.01740505
ACL,No Hypoxia,0.011113064
ACL,No Hypoxia,0.021857725
ACL,No Hypoxia,0.022441479
ACL,No Hypoxia,0.026922639
ACL,No Hypoxia,0.017873153
ACL,No Hypoxia,0.012080538
ACL,No Hypoxia,0.002021023
ACL,No Hypoxia,-0.00608273
ACL,No Hypoxia,0.021844181
ACL,No Hypoxia,0.022373545
ACL,No Hypoxia,0.027086789
ACL,No Hypoxia,0.018036302
ACL,No Hypoxia,0.012592472
ACL,No Hypoxia,0.001783557
ACL,No Hypoxia,-0.00607476
ACL,No Hypoxia,0.021831855
ACL,No Hypoxia,0.022339159
ACL,No Hypoxia,0.027147554
ACL,No Hypoxia,0.017952086
ACL,No Hypoxia,0.011785946
ACL,No Hypoxia,0.001887699
ACL,No Hypoxia,-0.006052905
ACL,No Hypoxia,0.021812354
ACL,No Hypoxia,0.022275668
ACL,No Hypoxia,0.027335631
ACL,No Hypoxia,0.017884406
ACL,No Hypoxia,0.010390974
ACL,No Hypoxia,0.001950453
ACL,No Hypoxia,0.021787014
ACL,No Hypoxia,0.022193455
ACL,No Hypoxia,0.027523908
ACL,No Hypoxia,0.017837008
ACL,No Hypoxia,0.008943723
ACL,No Hypoxia,0.001945295
ACL,No Hypoxia,0.02175736
ACL,No Hypoxia,0.022113574
ACL,No Hypoxia,0.027604757
ACL,No Hypoxia,0.017797422
ACL,No Hypoxia,0.007508887
ACL,No Hypoxia,0.001935597
ACL,No Hypoxia,-0.005962231
ACL,No Hypoxia,0.021724879
ACL,No Hypoxia,0.022048326
ACL,No Hypoxia,0.027644656
ACL,No Hypoxia,0.017776079
ACL,No Hypoxia,0.006033438
ACL,No Hypoxia,0.001940021
ACL,No Hypoxia,-0.005950701
ACL,No Hypoxia,0.02170742
ACL,No Hypoxia,0.022012722
ACL,No Hypoxia,0.027628643
ACL,No Hypoxia,0.017780826
ACL,No Hypoxia,0.004537712
ACL,No Hypoxia,0.001952119
ACL,No Hypoxia,0.021726246
ACL,No Hypoxia,0.022012213
ACL,No Hypoxia,0.027407707
ACL,No Hypoxia,0.017802076
ACL,No Hypoxia,0.003174051
ACL,No Hypoxia,0.00196488
ACL,No Hypoxia,0.021775624
ACL,No Hypoxia,0.02203289
ACL,No Hypoxia,0.026970716
ACL,No Hypoxia,0.017811469
ACL,No Hypoxia,0.002147073
ACL,No Hypoxia,0.001975132
ACL,No Hypoxia,0.021839733
ACL,No Hypoxia,0.022057451
ACL,No Hypoxia,0.026411117
ACL,No Hypoxia,0.01778563
ACL,No Hypoxia,0.021907149
ACL,No Hypoxia,0.022448344
ACL,No Hypoxia,0.022444265
ACL,No Hypoxia,0.023474653
ACL,No Hypoxia,0.019824411
ACL,No Hypoxia,0.012471325
ACL,No Hypoxia,0.02238931
ACL,No Hypoxia,0.023415035
ACL,No Hypoxia,0.019350388
ACL,No Hypoxia,0.012250126
ACL,No Hypoxia,0.022274225
ACL,No Hypoxia,0.023235566
ACL,No Hypoxia,0.021347912
ACL,No Hypoxia,0.013184994
ACL,No Hypoxia,0.022129879
ACL,No Hypoxia,0.023076678
ACL,No Hypoxia,0.023895105
ACL,No Hypoxia,0.014855391
ACL,No Hypoxia,0.022012568
ACL,No Hypoxia,0.02300677
ACL,No Hypoxia,0.025622662
ACL,No Hypoxia,0.016318656
ACL,No Hypoxia,0.010275511
ACL,No Hypoxia,0.021944
ACL,No Hypoxia,0.022942871
ACL,No Hypoxia,0.026442847
ACL,No Hypoxia,0.017082844
ACL,No Hypoxia,0.011083496
ACL,No Hypoxia,0.021894269
ACL,No Hypoxia,0.022732207
ACL,No Hypoxia,0.026697362
ACL,No Hypoxia,0.017339652
ACL,No Hypoxia,0.011360682
ACL,No Hypoxia,0.00335968
ACL,No Hypoxia,-0.00610513
ACL,No Hypoxia,0.021835451
ACL,No Hypoxia,0.022423363
ACL,No Hypoxia,0.026886638
ACL,No Hypoxia,0.017729043
ACL,No Hypoxia,0.012002485
ACL,No Hypoxia,0.002329628
ACL,No Hypoxia,-0.006103868
ACL,No Hypoxia,0.021805444
ACL,No Hypoxia,0.02229854
ACL,No Hypoxia,0.026951362
ACL,No Hypoxia,0.01793447
ACL,No Hypoxia,0.012459474
ACL,No Hypoxia,0.001924809
ACL,No Hypoxia,-0.00609806
ACL,No Hypoxia,0.021811932
ACL,No Hypoxia,0.022309493
ACL,No Hypoxia,0.027091586
ACL,No Hypoxia,0.017829804
ACL,No Hypoxia,0.011808115
ACL,No Hypoxia,0.001999194
ACL,No Hypoxia,-0.00606877
ACL,No Hypoxia,0.021809734
ACL,No Hypoxia,0.022280312
ACL,No Hypoxia,0.027603194
ACL,No Hypoxia,0.017724732
ACL,No Hypoxia,0.010611242
ACL,No Hypoxia,0.0019651
ACL,No Hypoxia,-0.006012294
ACL,No Hypoxia,0.021785392
ACL,No Hypoxia,0.022203029
ACL,No Hypoxia,0.027978941
ACL,No Hypoxia,0.017656982
ACL,No Hypoxia,0.009331211
ACL,No Hypoxia,0.001884647
ACL,No Hypoxia,-0.005964173
ACL,No Hypoxia,0.021753248
ACL,No Hypoxia,0.022122026
ACL,No Hypoxia,0.027973997
ACL,No Hypoxia,0.017615012
ACL,No Hypoxia,0.008101954
ACL,No Hypoxia,0.001867112
ACL,No Hypoxia,-0.005942138
ACL,No Hypoxia,0.021708065
ACL,No Hypoxia,0.022043467
ACL,No Hypoxia,0.027897427
ACL,No Hypoxia,0.017589133
ACL,No Hypoxia,0.006886645
ACL,No Hypoxia,0.001889976
ACL,No Hypoxia,-0.005935716
ACL,No Hypoxia,0.021678527
ACL,No Hypoxia,0.021995815
ACL,No Hypoxia,0.027917745
ACL,No Hypoxia,0.017587709
ACL,No Hypoxia,0.005654817
ACL,No Hypoxia,0.001920553
ACL,No Hypoxia,0.021701965
ACL,No Hypoxia,0.02199478
ACL,No Hypoxia,0.027718191
ACL,No Hypoxia,0.017606657
ACL,No Hypoxia,0.004525102
ACL,No Hypoxia,0.001946339
ACL,No Hypoxia,0.021757578
ACL,No Hypoxia,0.022012532
ACL,No Hypoxia,0.027265385
ACL,No Hypoxia,0.017617917
ACL,No Hypoxia,0.003634412
ACL,No Hypoxia,0.021821925
ACL,No Hypoxia,0.022028397
ACL,No Hypoxia,0.026691276
ACL,No Hypoxia,0.022436446
ACL,No Hypoxia,0.02344805
ACL,No Hypoxia,0.020897402
ACL,No Hypoxia,0.022527034
ACL,No Hypoxia,0.023593922
ACL,No Hypoxia,0.020127054
ACL,No Hypoxia,0.012599022
ACL,No Hypoxia,0.007291608
ACL,No Hypoxia,0.022485394
ACL,No Hypoxia,0.023542124
ACL,No Hypoxia,0.020029244
ACL,No Hypoxia,0.012665768
ACL,No Hypoxia,0.006886571
ACL,No Hypoxia,0.022305979
ACL,No Hypoxia,0.023293331
ACL,No Hypoxia,0.021864209
ACL,No Hypoxia,0.013504422
ACL,No Hypoxia,0.007770197
ACL,No Hypoxia,0.002359888
ACL,No Hypoxia,0.022103213
ACL,No Hypoxia,0.023112867
ACL,No Hypoxia,0.024258707
ACL,No Hypoxia,0.015058657
ACL,No Hypoxia,0.009245168
ACL,No Hypoxia,0.002872556
ACL,No Hypoxia,0.02195843
ACL,No Hypoxia,0.023103567
ACL,No Hypoxia,0.02602152
ACL,No Hypoxia,0.016606873
ACL,No Hypoxia,0.010694734
ACL,No Hypoxia,0.003636913
ACL,No Hypoxia,0.021904225
ACL,No Hypoxia,0.023127735
ACL,No Hypoxia,0.026830547
ACL,No Hypoxia,0.017411729
ACL,No Hypoxia,0.011542647
ACL,No Hypoxia,0.00422349
ACL,No Hypoxia,-0.006117164
ACL,No Hypoxia,0.021891834
ACL,No Hypoxia,0.022924051
ACL,No Hypoxia,0.026879428
ACL,No Hypoxia,0.017382297
ACL,No Hypoxia,0.01152636
ACL,No Hypoxia,0.004055353
ACL,No Hypoxia,-0.006114542
ACL,No Hypoxia,0.021847767
ACL,No Hypoxia,0.022540899
ACL,No Hypoxia,0.026798756
ACL,No Hypoxia,0.01739967
ACL,No Hypoxia,0.011481289
ACL,No Hypoxia,0.003103502
ACL,No Hypoxia,-0.006107731
ACL,No Hypoxia,0.021810218
ACL,No Hypoxia,0.022340025
ACL,No Hypoxia,0.026788523
ACL,No Hypoxia,0.017551155
ACL,No Hypoxia,0.011605506
ACL,No Hypoxia,0.002469779
ACL,No Hypoxia,-0.006099071
ACL,No Hypoxia,0.021814488
ACL,No Hypoxia,0.022320724
ACL,No Hypoxia,0.027150221
ACL,No Hypoxia,0.017571225
ACL,No Hypoxia,0.011208292
ACL,No Hypoxia,0.002239068
ACL,No Hypoxia,-0.006060073
ACL,No Hypoxia,0.021806416
ACL,No Hypoxia,0.022273335
ACL,No Hypoxia,0.028127731
ACL,No Hypoxia,0.017533099
ACL,No Hypoxia,0.010329295
ACL,No Hypoxia,0.001956669
ACL,No Hypoxia,-0.005979602
ACL,No Hypoxia,0.021775701
ACL,No Hypoxia,0.022187916
ACL,No Hypoxia,0.028722678
ACL,No Hypoxia,0.017481572
ACL,No Hypoxia,0.009309807
ACL,No Hypoxia,0.00178006
ACL,No Hypoxia,-0.005925203
ACL,No Hypoxia,0.021755348
ACL,No Hypoxia,0.022124738
ACL,No Hypoxia,0.028438894
ACL,No Hypoxia,0.017446643
ACL,No Hypoxia,0.008368237
ACL,No Hypoxia,0.001784731
ACL,No Hypoxia,-0.00591447
ACL,No Hypoxia,0.021718664
ACL,No Hypoxia,0.022051922
ACL,No Hypoxia,0.027923194
ACL,No Hypoxia,0.017416161
ACL,No Hypoxia,0.007467603
ACL,No Hypoxia,0.001842201
ACL,No Hypoxia,-0.005918637
ACL,No Hypoxia,0.021687871
ACL,No Hypoxia,0.021997928
ACL,No Hypoxia,0.021710593
ACL,No Hypoxia,0.021993575
ACL,No Hypoxia,0.027738461
ACL,No Hypoxia,0.017431499
ACL,No Hypoxia,0.022246944
ACL,No Hypoxia,0.022468854
ACL,No Hypoxia,0.023502845
ACL,No Hypoxia,0.02088609
ACL,No Hypoxia,0.012626444
ACL,No Hypoxia,0.008155825
ACL,No Hypoxia,0.00254675
ACL,No Hypoxia,0.02246731
ACL,No Hypoxia,0.023470375
ACL,No Hypoxia,0.021392268
ACL,No Hypoxia,0.013153893
ACL,No Hypoxia,0.0081164
ACL,No Hypoxia,0.002419539
ACL,No Hypoxia,0.022282067
ACL,No Hypoxia,0.023241283
ACL,No Hypoxia,0.02283607
ACL,No Hypoxia,0.013944098
ACL,No Hypoxia,0.008609997
ACL,No Hypoxia,0.002557508
ACL,No Hypoxia,0.022060685
ACL,No Hypoxia,0.023093447
ACL,No Hypoxia,0.024594549
ACL,No Hypoxia,0.015160649
ACL,No Hypoxia,0.00954418
ACL,No Hypoxia,0.002966286
ACL,No Hypoxia,-0.006023516
ACL,No Hypoxia,0.021891294
ACL,No Hypoxia,0.023126066
ACL,No Hypoxia,0.026000051
ACL,No Hypoxia,0.016444123
ACL,No Hypoxia,0.010576888
ACL,No Hypoxia,0.003586611
ACL,No Hypoxia,-0.00608818
ACL,No Hypoxia,0.021857043
ACL,No Hypoxia,0.023178351
ACL,No Hypoxia,0.026667244
ACL,No Hypoxia,0.017191637
ACL,No Hypoxia,0.011262602
ACL,No Hypoxia,0.004045744
ACL,No Hypoxia,-0.006113604
ACL,No Hypoxia,0.021889175
ACL,No Hypoxia,0.02300268
ACL,No Hypoxia,0.026767679
ACL,No Hypoxia,0.017243356
ACL,No Hypoxia,0.011320061
ACL,No Hypoxia,0.003917221
ACL,No Hypoxia,-0.006108325
ACL,No Hypoxia,0.021882276
ACL,No Hypoxia,0.022688099
ACL,No Hypoxia,0.026780513
ACL,No Hypoxia,0.0171765
ACL,No Hypoxia,0.011127717
ACL,No Hypoxia,0.003316345
ACL,No Hypoxia,-0.006091964
ACL,No Hypoxia,0.021856223
ACL,No Hypoxia,0.02247464
ACL,No Hypoxia,0.026950016
ACL,No Hypoxia,0.017236959
ACL,No Hypoxia,0.010965139
ACL,No Hypoxia,0.002759089
ACL,No Hypoxia,-0.006069445
ACL,No Hypoxia,0.021839452
ACL,No Hypoxia,0.022370304
ACL,No Hypoxia,0.027547384
ACL,No Hypoxia,0.01729351
ACL,No Hypoxia,0.010600375
ACL,No Hypoxia,0.002343517
ACL,No Hypoxia,-0.006019588
ACL,No Hypoxia,0.021805546
ACL,No Hypoxia,0.022259383
ACL,No Hypoxia,0.028693517
ACL,No Hypoxia,0.017303299
ACL,No Hypoxia,0.009919733
ACL,No Hypoxia,0.0019251
ACL,No Hypoxia,-0.00593815
ACL,No Hypoxia,0.021763467
ACL,No Hypoxia,0.022156556
ACL,No Hypoxia,0.029410667
ACL,No Hypoxia,0.017284395
ACL,No Hypoxia,0.009110022
ACL,No Hypoxia,0.001722358
ACL,No Hypoxia,-0.005893294
ACL,No Hypoxia,0.021758861
ACL,No Hypoxia,0.022120464
ACL,No Hypoxia,0.028975833
ACL,No Hypoxia,0.017274855
ACL,No Hypoxia,0.022218656
ACL,No Hypoxia,0.02319201
ACL,No Hypoxia,0.02139173
ACL,No Hypoxia,0.012144154
ACL,No Hypoxia,0.008329798
ACL,No Hypoxia,0.003007597
ACL,No Hypoxia,0.022397233
ACL,No Hypoxia,0.023317617
ACL,No Hypoxia,0.021813722
ACL,No Hypoxia,0.012707216
ACL,No Hypoxia,0.008746477
ACL,No Hypoxia,0.002761934
ACL,No Hypoxia,0.022389037
ACL,No Hypoxia,0.02327139
ACL,No Hypoxia,0.022510886
ACL,No Hypoxia,0.013341041
ACL,No Hypoxia,0.008924457
ACL,No Hypoxia,0.002649244
ACL,No Hypoxia,0.022254474
ACL,No Hypoxia,0.023126496
ACL,No Hypoxia,0.023511513
ACL,No Hypoxia,0.014093388
ACL,No Hypoxia,0.009210072
ACL,No Hypoxia,0.002706563
ACL,No Hypoxia,0.022079054
ACL,No Hypoxia,0.023045232
ACL,No Hypoxia,0.024638045
ACL,No Hypoxia,0.015034052
ACL,No Hypoxia,0.009692111
ACL,No Hypoxia,0.002945231
ACL,No Hypoxia,-0.00600148
ACL,No Hypoxia,0.021919722
ACL,No Hypoxia,0.023080662
ACL,No Hypoxia,0.02561301
ACL,No Hypoxia,0.015972135
ACL,No Hypoxia,0.010238735
ACL,No Hypoxia,0.003306961
ACL,No Hypoxia,-0.006059953
ACL,No Hypoxia,0.021883203
ACL,No Hypoxia,0.023095852
ACL,No Hypoxia,0.026168132
ACL,No Hypoxia,0.016602372
ACL,No Hypoxia,0.010687578
ACL,No Hypoxia,0.003567799
ACL,No Hypoxia,-0.006088184
ACL,No Hypoxia,0.02191342
ACL,No Hypoxia,0.02296018
ACL,No Hypoxia,0.02642272
ACL,No Hypoxia,0.016832589
ACL,No Hypoxia,0.01084026
ACL,No Hypoxia,0.003505906
ACL,No Hypoxia,-0.00608737
ACL,No Hypoxia,0.021917027
ACL,No Hypoxia,0.022743139
ACL,No Hypoxia,0.026634911
ACL,No Hypoxia,0.016893104
ACL,No Hypoxia,0.010742011
ACL,No Hypoxia,0.003175739
ACL,No Hypoxia,-0.006069555
ACL,No Hypoxia,0.021896581
ACL,No Hypoxia,0.0225536
ACL,No Hypoxia,0.02697908
ACL,No Hypoxia,0.016957665
ACL,No Hypoxia,0.010530031
ACL,No Hypoxia,0.002778009
ACL,No Hypoxia,-0.006040248
ACL,No Hypoxia,0.021867503
ACL,No Hypoxia,0.02240887
ACL,No Hypoxia,0.027613956
ACL,No Hypoxia,0.017022464
ACL,No Hypoxia,0.0101798
ACL,No Hypoxia,0.002388262
ACL,No Hypoxia,-0.005992579
ACL,No Hypoxia,-0.005992579
ACL,No Hypoxia,0.021826102
ACL,No Hypoxia,0.022276081
ACL,No Hypoxia,0.028509989
ACL,No Hypoxia,0.017062264
ACL,No Hypoxia,0.009650606
ACL,No Hypoxia,0.002023501
ACL,No Hypoxia,-0.005932219
ACL,No Hypoxia,0.022571706
ACL,No Hypoxia,0.023352739
ACL,No Hypoxia,0.022366823
ACL,No Hypoxia,0.012711432
ACL,No Hypoxia,0.009648887
ACL,No Hypoxia,0.003189506
ACL,No Hypoxia,0.02251989
ACL,No Hypoxia,0.023302068
ACL,No Hypoxia,0.022739095
ACL,No Hypoxia,0.01298269
ACL,No Hypoxia,0.009549737
ACL,No Hypoxia,0.003063838
ACL,No Hypoxia,0.022422721
ACL,No Hypoxia,0.023182168
ACL,No Hypoxia,0.023290293
ACL,No Hypoxia,0.013456012
ACL,No Hypoxia,0.009551692
ACL,No Hypoxia,0.002895364
ACL,No Hypoxia,0.022274284
ACL,No Hypoxia,0.023004808
ACL,No Hypoxia,0.023869459
ACL,No Hypoxia,0.014084072
ACL,No Hypoxia,0.00967293
ACL,No Hypoxia,0.002843314
ACL,No Hypoxia,-0.00593316
ACL,No Hypoxia,-0.00593316
ACL,No Hypoxia,0.022143437
ACL,No Hypoxia,0.022928233
ACL,No Hypoxia,0.024545945
ACL,No Hypoxia,0.014826989
ACL,No Hypoxia,0.009883142
ACL,No Hypoxia,0.002920735
ACL,No Hypoxia,-0.005984171
ACL,No Hypoxia,-0.005984171
ACL,No Hypoxia,0.022039413
ACL,No Hypoxia,0.022961653
ACL,No Hypoxia,0.025238665
ACL,No Hypoxia,0.015548017
ACL,No Hypoxia,0.010109128
ACL,No Hypoxia,0.00307473
ACL,No Hypoxia,-0.006027209
ACL,No Hypoxia,0.021983886
ACL,No Hypoxia,0.022960888
ACL,No Hypoxia,0.025748826
ACL,No Hypoxia,0.016084387
ACL,No Hypoxia,0.010328041
ACL,No Hypoxia,0.003195618
ACL,No Hypoxia,-0.006052807
ACL,No Hypoxia,0.021971427
ACL,No Hypoxia,0.022876405
ACL,No Hypoxia,0.026094565
ACL,No Hypoxia,0.016395657
ACL,No Hypoxia,0.010432041
ACL,No Hypoxia,0.00316806
ACL,No Hypoxia,-0.006057548
ACL,No Hypoxia,0.021958886
ACL,No Hypoxia,0.022735818
ACL,No Hypoxia,0.026407038
ACL,No Hypoxia,0.016562966
ACL,No Hypoxia,0.010375883
ACL,No Hypoxia,0.002986674
ACL,No Hypoxia,-0.006045388
ACL,No Hypoxia,-0.006045388
ACL,No Hypoxia,0.021934923
ACL,No Hypoxia,0.02258492
ACL,No Hypoxia,0.026796948
ACL,No Hypoxia,0.016676005
ACL,No Hypoxia,0.010193367
ACL,No Hypoxia,0.002722202
ACL,No Hypoxia,-0.006020434
ACL,No Hypoxia,0.021903072
ACL,No Hypoxia,0.022446672
ACL,No Hypoxia,0.02291804
ACL,No Hypoxia,0.02354681
ACL,No Hypoxia,0.022608143
ACL,No Hypoxia,0.013024213
ACL,No Hypoxia,0.010651756
ACL,No Hypoxia,0.004610082
ACL,No Hypoxia,0.022751792
ACL,No Hypoxia,0.023462167
ACL,No Hypoxia,0.023317101
ACL,No Hypoxia,0.013171229
ACL,No Hypoxia,0.010224245
ACL,No Hypoxia,0.003685918
ACL,No Hypoxia,0.022585066
ACL,No Hypoxia,0.023305882
ACL,No Hypoxia,0.023873408
ACL,No Hypoxia,0.013529095
ACL,No Hypoxia,0.009998333
ACL,No Hypoxia,0.003184252
ACL,No Hypoxia,-0.005928361
ACL,No Hypoxia,0.022273126
ACL,No Hypoxia,0.022830208
ACL,No Hypoxia,0.023882658
ACL,No Hypoxia,0.0140138
ACL,No Hypoxia,0.010073956
ACL,No Hypoxia,0.002996452
ACL,No Hypoxia,-0.005950436
ACL,No Hypoxia,0.022137039
ACL,No Hypoxia,0.022689192
ACL,No Hypoxia,0.024290252
ACL,No Hypoxia,0.01460171
ACL,No Hypoxia,0.010141418
ACL,No Hypoxia,0.002946512
ACL,No Hypoxia,0.022113947
ACL,No Hypoxia,0.022816088
ACL,No Hypoxia,0.024952706
ACL,No Hypoxia,0.015213932
ACL,No Hypoxia,0.010131583
ACL,No Hypoxia,0.002955414
ACL,No Hypoxia,-0.006005969
ACL,No Hypoxia,0.022070928
ACL,No Hypoxia,0.022856429
ACL,No Hypoxia,0.025450783
ACL,No Hypoxia,0.015693974
ACL,No Hypoxia,0.010155004
ACL,No Hypoxia,0.002977456
ACL,No Hypoxia,-0.00602384
ACL,No Hypoxia,0.022035347
ACL,No Hypoxia,0.022811553
ACL,No Hypoxia,0.025826173
ACL,No Hypoxia,0.016027445
ACL,No Hypoxia,0.010161464
ACL,No Hypoxia,0.002944919
ACL,No Hypoxia,-0.006029803
ACL,No Hypoxia,-0.006029803
ACL,No Hypoxia,0.022005988
ACL,No Hypoxia,0.02271602
ACL,No Hypoxia,0.026164573
ACL,No Hypoxia,0.016250425
ACL,No Hypoxia,0.023034979
ACL,No Hypoxia,0.023630607
ACL,No Hypoxia,0.022705541
ACL,No Hypoxia,0.013086573
ACL,No Hypoxia,0.010886882
ACL,No Hypoxia,0.005216412
ACL,No Hypoxia,-0.006016889
ACL,No Hypoxia,-0.006016889
ACL,No Hypoxia,0.02292592
ACL,No Hypoxia,0.023655002
ACL,No Hypoxia,0.023708667
ACL,No Hypoxia,0.013260057
ACL,No Hypoxia,0.010487602
ACL,No Hypoxia,0.004032187
ACL,No Hypoxia,-0.005975762
ACL,No Hypoxia,-0.005975762
ACL,No Hypoxia,0.022893261
ACL,No Hypoxia,0.023766948
ACL,No Hypoxia,0.024680237
ACL,No Hypoxia,0.013583564
ACL,No Hypoxia,0.010104376
ACL,No Hypoxia,0.003336864
ACL,No Hypoxia,-0.00594861
ACL,No Hypoxia,-0.00594861
ACL,No Hypoxia,0.022324379
ACL,No Hypoxia,0.022830888
ACL,No Hypoxia,0.023915142
ACL,No Hypoxia,0.013979134
ACL,No Hypoxia,0.010271757
ACL,No Hypoxia,0.003090643
ACL,No Hypoxia,-0.005963854
ACL,No Hypoxia,0.022139164
ACL,No Hypoxia,0.022586169
ACL,No Hypoxia,0.024090755
ACL,No Hypoxia,0.014444723
ACL,No Hypoxia,0.010269505
ACL,No Hypoxia,0.00296492
ACL,No Hypoxia,0.022162675
ACL,No Hypoxia,0.022763497
ACL,No Hypoxia,0.024784207
ACL,No Hypoxia,0.01497512
ACL,No Hypoxia,0.010131202
ACL,No Hypoxia,0.002889322
ACL,No Hypoxia,-0.005993207
ACL,No Hypoxia,0.022132166
ACL,No Hypoxia,0.022810535
ACL,No Hypoxia,0.025253559
ACL,No Hypoxia,0.015408216
ACL,No Hypoxia,0.010051461
ACL,No Hypoxia,0.002852612
ACL,No Hypoxia,0.022090364
ACL,No Hypoxia,0.022778085
ACL,No Hypoxia,0.02295787
ACL,No Hypoxia,0.023593175
ACL,No Hypoxia,0.023181464
ACL,No Hypoxia,0.013184109
ACL,No Hypoxia,0.010813697
ACL,No Hypoxia,0.00443864
ACL,No Hypoxia,0.022854295
ACL,No Hypoxia,0.023669894
ACL,No Hypoxia,0.024610617
ACL,No Hypoxia,0.013658966
ACL,No Hypoxia,0.010237201
ACL,No Hypoxia,0.003321592
ACL,No Hypoxia,-0.005961816
ACL,No Hypoxia,0.022566734
ACL,No Hypoxia,0.023254403
ACL,No Hypoxia,0.02454792
ACL,No Hypoxia,0.014027031
ACL,No Hypoxia,0.010179352
ACL,No Hypoxia,0.003047817
ACL,No Hypoxia,-0.005963022
ACL,No Hypoxia,0.022313184
BOL,Hypoxia,0.023367559
BOL,Hypoxia,0.026243429
BOL,Hypoxia,-0.001693474
BOL,Hypoxia,-0.006577419
BOL,Hypoxia,-0.006171724
BOL,Hypoxia,-0.005808854
BOL,Hypoxia,-0.005521134
BOL,Hypoxia,0.023633992
BOL,Hypoxia,0.026466717
BOL,Hypoxia,-0.000620918
BOL,Hypoxia,-0.006579954
BOL,Hypoxia,-0.006172882
BOL,Hypoxia,-0.005795367
BOL,Hypoxia,0.024033871
BOL,Hypoxia,0.026588905
BOL,Hypoxia,0.00233603
BOL,Hypoxia,-0.006603676
BOL,Hypoxia,-0.006177241
BOL,Hypoxia,-0.005745728
BOL,Hypoxia,-0.005515803
BOL,Hypoxia,0.024451631
BOL,Hypoxia,0.026594819
BOL,Hypoxia,0.005051154
BOL,Hypoxia,-0.006620917
BOL,Hypoxia,-0.006183372
BOL,Hypoxia,-0.005699664
BOL,Hypoxia,-0.005513729
BOL,Hypoxia,0.024720327
BOL,Hypoxia,0.026650063
BOL,Hypoxia,0.00433985
BOL,Hypoxia,-0.006620141
BOL,Hypoxia,-0.006178649
BOL,Hypoxia,-0.005714541
BOL,Hypoxia,-0.005511999
BOL,Hypoxia,0.024961458
BOL,Hypoxia,0.026786596
BOL,Hypoxia,0.003892318
BOL,Hypoxia,-0.00661815
BOL,Hypoxia,-0.006166545
BOL,Hypoxia,-0.005755213
BOL,Hypoxia,-0.005510585
BOL,Hypoxia,0.023303044
BOL,Hypoxia,0.026296073
BOL,Hypoxia,-0.002220019
BOL,Hypoxia,-0.006555039
BOL,Hypoxia,-0.006171694
BOL,Hypoxia,-0.00582908
BOL,Hypoxia,-0.005521231
BOL,Hypoxia,0.023458215
BOL,Hypoxia,0.026559848
BOL,Hypoxia,-0.001821642
BOL,Hypoxia,-0.006546967
BOL,Hypoxia,-0.006172383
BOL,Hypoxia,-0.005831539
BOL,Hypoxia,-0.005518205
BOL,Hypoxia,0.023927128
BOL,Hypoxia,0.02672781
BOL,Hypoxia,0.00181809
BOL,Hypoxia,-0.006593061
BOL,Hypoxia,-0.006176394
BOL,Hypoxia,-0.005762057
BOL,Hypoxia,-0.005515635
BOL,Hypoxia,0.024424733
BOL,Hypoxia,0.026687434
BOL,Hypoxia,0.006122148
BOL,Hypoxia,-0.006623412
BOL,Hypoxia,-0.00618547
BOL,Hypoxia,-0.005689942
BOL,Hypoxia,-0.005513473
BOL,Hypoxia,0.024790972
BOL,Hypoxia,0.026711189
BOL,Hypoxia,0.004769254
BOL,Hypoxia,-0.006620455
BOL,Hypoxia,-0.006179033
BOL,Hypoxia,-0.005713488
BOL,Hypoxia,-0.005511668
BOL,Hypoxia,0.025231805
BOL,Hypoxia,0.02689405
BOL,Hypoxia,0.004855724
BOL,Hypoxia,-0.006615715
BOL,Hypoxia,-0.006163162
BOL,Hypoxia,-0.005773422
BOL,Hypoxia,-0.005510197
BOL,Hypoxia,-0.005372793
BOL,Hypoxia,-0.005372823
BOL,Hypoxia,0.025428416
BOL,Hypoxia,0.026975101
BOL,Hypoxia,0.005646337
BOL,Hypoxia,-0.006613859
BOL,Hypoxia,-0.006157571
BOL,Hypoxia,-0.005795825
BOL,Hypoxia,-0.005509058
BOL,Hypoxia,0.025192891
BOL,Hypoxia,0.026921203
BOL,Hypoxia,0.005088805
BOL,Hypoxia,-0.006621025
BOL,Hypoxia,-0.006152162
BOL,Hypoxia,-0.005792195
BOL,Hypoxia,-0.005508222
BOL,Hypoxia,-0.005370183
BOL,Hypoxia,0.024741747
BOL,Hypoxia,0.026823319
BOL,Hypoxia,0.02365128
BOL,Hypoxia,0.023563349
BOL,Hypoxia,0.026205289
BOL,Hypoxia,0.006166835
BOL,Hypoxia,0.023485301
BOL,Hypoxia,0.026057616
BOL,Hypoxia,0.005113373
BOL,Hypoxia,-0.006623896
BOL,Hypoxia,-0.006086655
BOL,Hypoxia,-0.005751545
BOL,Hypoxia,-0.005533174
BOL,Hypoxia,0.023403773
BOL,Hypoxia,0.02590784
BOL,Hypoxia,0.004740486
BOL,Hypoxia,-0.006624547
BOL,Hypoxia,-0.006087408
